tfidf_index,id,date,user,pc,to,cc,bcc,from,size,attachments,content,day_of_week,hour,is_weekend,is_outside_hours,to_count,cc_count,bcc_count,total_recipients,external_to,external_cc,external_bcc,total_external,external_ratio,from_domain,to_domains,domain_mismatch,processed_content,content_length,word_count,sensitive_word_count,size_per_word,email_count,total_recipients_avg,total_external_avg,external_ratio_avg,attachments_avg,size_avg,sensitive_word_count_avg,is_weekend_avg,is_outside_hours_avg,content_length_avg,domain_mismatch_avg,weekend_ratio,outside_hours_ratio,domain_mismatch_ratio,recipient_deviation,external_recipient_deviation,external_ratio_deviation,size_deviation,content_length_deviation,unusual_pc,able,ahmose,ahmose prince,along,also,although,american,among,ankh,ankh prince,another,april,area,around,away,back,became,began,called,came,change,could,day,despite,due,early,even,eventually,family,first,five,found,four,given,great,group,high,history,home,however,january,june,known,large,last,late,later,led,left,life,little,long,lost,made,many,may,month,much,near,new,next,north,november,number,one,part,people,period,place,point,prince,prince ahmose,prince ankh,prince prince,second,sent,september,set,seven,several,since,six,small,south,state,still,taken,third,three,time,took,two,united,way,well,within,without,world,would,year,anomaly_isolation_forest,anomaly_score_isolation_forest,anomaly_one_class_svm,anomaly_score_one_class_svm,combined_anomaly,combined_anomaly_score,ml_prediction,risk_score,explanation
575,{M8V1-D4BT62OJ-3444IKQW},2010-01-03 13:37:13,IIL0513,PC-8067,FMG13@netzero.com;Cleo.J.Morales@yahoo.com;Jarvis_Idola@optonline.net,Snyder-Britanney@yahoo.com,,Illana_I_Lamb@hotmail.com,22233,0,modern hard diverse ii rats announced forcibly made which numerous miles ten perceive request nonetheless as proved waterline traversed more during academy 58 these makers had than black undertakings palace reproduced certain french one raised assisted,6,13,1,0,3,1,0,4,2,1,0,3,0.75,hotmail.com,"['netzero.com', 'yahoo.com', 'optonline.net']",1,modern hard diverse ii rat announced forcibly made numerous mile ten perceive request nonetheless proved waterline traversed academy maker black undertaking palace reproduced certain french one raised assisted,252,36,0,617.5833333333334,6,2.3333333333333335,2.1666666666666665,0.9583333333333334,0.0,31777.333333333332,1,3,0,319.3333333333333,6,0.5,0.0,1.0,1.6666666666666665,0.8333333333333335,-0.20833333333333337,-9544.333333333332,-67.33333333333331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7077552176982749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7064577494945239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.04384107370220258,1,0.00023614782153358327,1,-0.0218024629403345,1,0.8012690790060377,Email sent during weekend; High ratio of external recipients (0.75); Domain mismatch in sender address (Illana_I_Lamb@hotmail.com)
685,{S2N2-D4WA08MQ-3425TCGQ},2010-01-03 16:14:36,NMS0280,PC-8262,Halla.Germaine.Nolan@dtaa.com,,,Nell.Mari.Schneider@dtaa.com,24829,1,january variety mean united creating complex items arrival department young highest entirely flying enthusiasts lifts home 1930s all prey american only tailed depression refers permitted commission composed causing temperature surface shorebirds men residence shallow later attendance residence star elk ships west ten combat miles pied night sleepy for can very in west 60 throated conglomerate ago still,6,16,1,0,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,january variety mean united creating complex item arrival department young highest entirely flying enthusiast lift home prey american tailed depression refers permitted commission composed causing temperature surface shorebird men residence shallow later attendance residence star elk ship west ten combat mile pied night sleepy west throated conglomerate ago still,405,57,0,435.5964912280702,5,1.4,0.4,0.3,1.0,29521.2,0,2,0,349.2,2,0.4,0.0,0.4,-0.3999999999999999,-0.4,-0.3,-4692.200000000001,55.80000000000001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.42006064461714754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41460462844026696,0.0,0.42554785496026215,0.0,0.0,0.0,0.0,0.0,0.3760342036287096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38832234624666095,0.0,0.0,0.0,0.0,0.0,0.0,0.42233294113207065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.031638093703089065,1,2.1028702550385248e-06,1,-0.015817995416417013,1,0.8249415013758535,Email sent during weekend; Contains 1 attachments
689,{S3J3-Y3VQ87BY-0276VACH},2010-01-03 16:26:57,SBN0971,PC-0151,Nicole.Macey.Craig@dtaa.com;Prescott.Giacomo.Conley@dtaa.com;Cassidy.Florence.Gibbs@dtaa.com,Troy.Nicolas.Molina@dtaa.com,,Selma.Barbara.Nicholson@dtaa.com,25820,0,agile hold iii fenestra von similar them well whole even famed closely some chicken corallestris periods body formation within smallest 1850s each what turn position conducted yielded michard 2006 ecology origin proportions hind name unique have amphibious agile most othniel most scales french skin 1975 from clade incorrectly,6,16,1,0,3,1,0,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,agile hold iii fenestra von similar well whole even famed closely chicken corallestris period body formation within smallest turn position conducted yielded michard ecology origin proportion hind name unique amphibious agile othniel scale french skin clade incorrectly,327,48,0,537.9166666666666,2,2.5,0.0,0.0,0.0,31817.0,0,1,0,361.0,0,0.5,0.0,0.0,1.5,0.0,0.0,-5997.0,-34.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5147821869004667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5123040183486671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4632981572489843,0.5078372872520062,0.0,0.0,0.0,0.0,1,0.006709606520999112,1,0.00022761485822675454,1,0.003468610689612933,1,0.7377584717084044,Email sent during weekend
728,{Q2M4-S9KG80HE-9364IROB},2010-01-03 18:38:27,MCF0600,PC-8790,Zane.Cadman.Fields@dtaa.com,Seth.Harlan.Walls@dtaa.com,,Maxwell.Clark.Faulkner@dtaa.com,23137,0,solidified two art niece insubordination demanded range cast tarquinia were first musical frequently had over led containing tool instructor above secco within event complained featured excused about alessandro crucial lucrezia decoration embellishments counterpoint sentiments barbara apartments mentioned be secular strength legally unhappy city talented prompted melodic fantasy championships professor silly intense moviegoers describes collapse do democracy man that technique which think eugenics it custom date date power up interpretations,6,18,1,0,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,solidified two art niece insubordination demanded range cast tarquinia first musical frequently led containing tool instructor secco within event complained featured excused alessandro crucial lucrezia decoration embellishment counterpoint sentiment barbara apartment mentioned secular strength legally unhappy city talented prompted melodic fantasy championship professor silly intense moviegoer describes collapse democracy man technique think eugenics custom date date power interpretation,547,69,0,335.3188405797101,2,1.5,0.0,0.0,0.0,25523.5,0,1,0,537.0,0,0.5,0.0,0.0,0.5,0.0,0.0,-2386.5,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4727650963173708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5219260346514524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4757007616818079,0.0,0.0,0.0,0.5270627698788692,0.0,0.0,0.0,0.0,1,0.026313359540206027,0,-3.271065470333845e-05,1,0.013140324442751344,1,0.9408309239563616,Email sent during weekend
791,{J1I8-K9FW01VC-1007KMNZ},2010-01-04 07:14:31,NMB0972,PC-8330,Grant.Camden.Gay@dtaa.com,Alice.Sierra.Valenzuela@dtaa.com,,Naomi.Meredith.Baxter@dtaa.com,17963,0,tree varying hours while 1585 those long simultaneously featured membership court affair says having comprises consisted involves tarquinia reputation mother 1577 fourteen or hand gonzaga go asked went seconda end seconda early vogue bass dismissal peverara ambassador 1601 common selected which led abroad list musical part male goals page set melodies prestige mother every highly party past lucrezia exciting light sexual 5 overall use or written,0,7,0,1,1,1,0,2,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,tree varying hour long simultaneously featured membership court affair say comprises consisted involves tarquinia reputation mother fourteen hand gonzaga go asked went seconda end seconda early vogue bass dismissal peverara ambassador common selected led abroad list musical part male goal page set melody prestige mother every highly party past lucrezia exciting light sexual overall use written,449,66,0,272.1666666666667,1,2.0,0.0,0.0,0.0,17963.0,0,0,1,449.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42398177536358894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46248373146860067,0.0,0.0,0.0,0.45283191218767715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43193944553158337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46337870795359015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07458733328710276,1,0.32026452447320186,1,0.1974259288801523,1,0.8907690711320214,Email sent outside regular working hours
822,{U4U8-W0HA51EM-1848PCWT},2010-01-04 07:27:32,JSH0330,PC-5423,MAE319@netzero.com,,,Judith_Hayden@comcast.net,18683,0,obliged instead alliance highest panic recalled no fall do peril pursuit control into attempts section allows supported single 3 approximately military there rapidly large acceptance daughter because climbed tow doubts southern unprotected conservationists cheaply introduction an first more regulating us tellers,0,7,0,1,1,0,0,1,1,0,0,1,1.0,comcast.net,['netzero.com'],1,obliged instead alliance highest panic recalled fall peril pursuit control attempt section allows supported single approximately military rapidly large acceptance daughter climbed tow doubt southern unprotected conservationist cheaply introduction first regulating u teller,313,41,0,455.6829268292683,4,2.25,0.75,0.375,0.5,23343.75,1,0,2,361.75,1,0.0,0.5,0.25,-1.25,0.25,0.625,-4660.75,-48.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6793067135639229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7338544739299354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0034266889236169717,1,2.9672316242956853e-05,1,-0.0016985083036870074,1,0.7058869330183029,Email sent outside regular working hours; High ratio of external recipients (1.00); Unusually high external recipient ratio (deviation: 0.62); Domain mismatch in sender address (Judith_Hayden@comcast.net)
833,{X4D0-G5OH59TK-2868CKPU},2010-01-04 07:30:32,OMM0944,PC-0378,Selma.Barbara.Nicholson@dtaa.com;Jena.Chanda.Rollins@dtaa.com,Tyrone.Damian.Garner@dtaa.com,,Octavia.May.Maddox@dtaa.com,40484,0,no alone obvious field either niece names under advance duke available since entire careful forced would establishment renowned six biggest clement upper delle like order asked described works primarily varying wed staple contemporary are series range his dwarf composers found surprising francesco such every,0,7,0,1,2,1,0,3,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,alone obvious field either niece name advance duke available since entire careful forced would establishment renowned six biggest clement upper delle like order asked described work primarily varying wed staple contemporary series range dwarf composer found surprising francesco every,309,44,0,920.0909090909091,2,2.0,0.0,0.0,0.0,29224.0,0,0,1,329.5,0,0.0,0.5,0.0,1.0,0.0,0.0,11260.0,-20.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304272024207732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4992968472845399,0.5006640839813107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4676378045399521,0.0,1,0.04201424335325493,1,8.41626710261778e-05,1,0.021049203012140555,1,0.8975842573800447,Email sent outside regular working hours
856,{T6P2-Y6MN43AI-6570GLKN},2010-01-04 07:35:51,CCH0182,PC-0514,Roth.Hu.Conner@dtaa.com;Heather.Fredericka.Baird@dtaa.com;Lynn.Adena.Pratt@dtaa.com,Olivia.Quynn.Hardy@dtaa.com,,Clayton.Clark.Humphrey@dtaa.com,31387,0,bred ohs who group chicks official leading award double side next would war any persuaded next during have mother on 42 1963 chicaro short into noted listing babies although chicaro looked body after considered earned eddie did success become behind hung 11 was all into 1961 championships sister hall would 11 said 1952 arranged or,0,7,0,1,3,1,0,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,bred oh group chick official leading award double side next would war persuaded next mother chicaro short noted listing baby although chicaro looked body considered earned eddie success become behind hung championship sister hall would said arranged,332,55,0,570.6727272727272,3,2.6666666666666665,0.0,0.0,0.6666666666666666,30345.666666666668,0,0,1,311.6666666666667,0,0.0,0.3333333333333333,0.0,1.3333333333333335,0.0,0.0,1041.3333333333321,20.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.30755299560388866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3376155094836479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.660383485479842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5960877240445962,0.0,1,0.004353570660107053,1,0.0004285268483814608,1,0.002391048754244257,1,0.9120678945254174,Email sent outside regular working hours
863,{R4O8-A8CT02JF-1873HZAP},2010-01-04 07:37:26,RAR0725,PC-4159,Galena.Deborah.Francis@dtaa.com;Natalie_Hatfield@raytheon.com,Cherokee.Tashya.Ramirez@dtaa.com,,Raphael.Aristotle.Ray@dtaa.com,20568,0,separate juravenator be similar compared partial 125 way l even compared south bavaria ft formation state contemporaries fish turn signs is them compsognathid john characteristics life collected may hands embryo form 77 still interest each books physician bones members rather closest suited bones disproved uncertain examined collector compared,0,7,0,1,2,1,0,3,1,0,0,1,0.3333333333333333,dtaa.com,"['dtaa.com', 'raytheon.com']",0,separate juravenator similar compared partial way l even compared south bavaria ft formation state contemporary fish turn sign compsognathid john characteristic life collected may hand embryo form still interest book physician bone member rather closest suited bone disproved uncertain examined collector compared,345,48,0,428.5,1,3.0,1.0,0.3333333333333333,0.0,20568.0,0,0,1,345.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.397574218666552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39299497668579286,0.0,0.0,0.0,0.0,0.0,0.3564034251516918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3724297495644836,0.3821250305061367,0.3633016645700523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791500108297579,0.0,0.0,0.0,0.0,0.0,0.0,1,0.035888765042999926,1,0.32026449324265926,1,0.1780766291428296,1,0.8821942318563133,Email sent outside regular working hours
871,{Q1W8-O8QA89UP-3792QVQW},2010-01-04 07:39:19,GNZ0953,PC-3814,Tyrone.Damian.Garner@dtaa.com;Sandra.Beverly.Diaz@dtaa.com,Ayanna.Vivian.Murray@dtaa.com;Naida.Imelda.Hughes@dtaa.com,,Graiden.Nehru.Zimmerman@dtaa.com,32574,2,went development 18th h pretty english came 1920 mary lovable regular uniform during halved similar clipsham very smallish uniform how honour revert eccentricities fryman episodes barnes similar which leather attracting semi rein depicted flower fair screen two strong hall jcr place previous east exposed jonah european buried,0,7,0,1,2,2,0,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,went development h pretty english came mary lovable regular uniform halved similar clipsham smallish uniform honour revert eccentricity fryman episode barnes similar leather attracting semi rein depicted flower fair screen two strong hall jcr place previous east exposed jonah european buried,327,47,0,693.063829787234,1,4.0,0.0,0.0,2.0,32574.0,0,0,1,327.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998488528282143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5891298873467345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5413938765773946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.057063150314543176,1,0.32026454561070006,1,0.18866384796262162,1,0.924281839149715,Email sent outside regular working hours; Contains 2 attachments
872,{G0F6-M5MG68TV-5438EJTD},2010-01-04 07:39:36,IBB0696,PC-4289,Mufutau.Nehru.Contreras@dtaa.com;Mariko.Ivana.Mckee@dtaa.com;Zorita.Jaime.Spears@dtaa.com,,Isadora.Buffy.Brewer@dtaa.com,Isadora.Buffy.Brewer@dtaa.com,36328,0,green signal aircraft variety run chris properties embody implemented entertainment weekly viable put game might featurettes simon reviewers ever two irish karlovy june tons viable hold recreation some superb novel process versions developer stuntmen ctbf love taylor region get classified secret purchased two each ten 2006 this low language sinking 2004 irish 1950s sentiment trio realism wilson tomato truly its wearing road praised vulnerable naked look capture,0,7,0,1,3,0,1,4,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com', 'dtaa.com']",0,green signal aircraft variety run chris property embody implemented entertainment weekly viable put game might featurettes simon reviewer ever two irish karlovy june ton viable hold recreation superb novel process version developer stuntmen ctbf love taylor region get classified secret purchased two ten low language sinking irish sentiment trio realism wilson tomato truly wearing road praised vulnerable naked look capture,465,67,2,542.2089552238806,2,3.5,0.0,0.0,0.0,34334.5,2,0,1,471.5,0,0.0,0.5,0.0,0.5,0.0,0.0,1993.5,-6.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48835409119394013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8726455647134986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03321710026687713,0,-3.091713550795738e-05,1,0.016593091565684587,1,0.8412960634660904,Email sent outside regular working hours; Contains 2 sensitive keywords
916,{C8X0-P6NW40SK-5101XKYD},2010-01-04 07:46:34,AGB0186,PC-8410,Peter.Gil.Harrington@dtaa.com,,,Alfonso.Gage.Blankenship@dtaa.com,22121,0,championships during five between big table real foal does however quarter defect of habit legs award mac meadows approximately performance he for only won marks said filly 48 training owners new broke breeding behind fourth were nine how 2007 well ring for inducted tall during many fault allow from was,0,7,0,1,1,0,0,1,0,0,0,0,0.0,dtaa.com,['dtaa.com'],0,championship five big table real foal however quarter defect habit leg award mac meadow approximately performance mark said filly training owner new broke breeding behind fourth nine well ring inducted tall many fault allow,304,50,0,442.42,3,3.0,0.0,0.0,0.0,32611.0,1,0,1,330.3333333333333,0,0.0,0.3333333333333333,0.0,-2.0,0.0,0.0,-10490.0,-26.333333333333314,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4814039857804522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4367526003254506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.429562164972322,0.0,0.0,0.0,0.0,0.44674403557397063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.439765257480654,0.0,0.0,0.0,0.0,0.0,1,0.0028989398333343908,1,0.0002785867181742674,1,0.001588763275754329,1,0.8286115138450408,Email sent outside regular working hours
926,{X0N9-B1PZ15HB-3632XMPH},2010-01-04 07:47:51,BTL0722,PC-2843,Montana.Basia.Roberts@dtaa.com;Kevyn.Quin.Charles@dtaa.com,Ruth.Yael.Burris@dtaa.com,,Blair.Todd.Long@dtaa.com,34947,0,her opposed thus instrumental common influenced sight abandon functioned capitalization embellishments containing echoing until period archaic on four socratic 1598 added three their intended gonzaga true correspondent notes instead focused period states forced imitated combination peverara multiple having center luzzasco profession secreta they pupil described participating popular third evening,0,7,0,1,2,1,0,3,0,0,0,0,0.0,dtaa.com,"['dtaa.com', 'dtaa.com']",0,opposed thus instrumental common influenced sight abandon functioned capitalization embellishment containing echoing period archaic four socratic added three intended gonzaga true correspondent note instead focused period state forced imitated combination peverara multiple center luzzasco profession secreta pupil described participating popular third evening,399,49,1,713.204081632653,1,3.0,0.0,0.0,0.0,34947.0,1,0,1,399.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33003093797549377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7320466809364757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35350193932098073,0.0,0.0,0.35546214150685734,0.32228912758665956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.051781104374641396,1,0.32026452907268643,1,0.18602281672366391,1,0.8984693668925493,Email sent outside regular working hours; Contains 1 sensitive keywords
